3735,15278,249,486,1
3736,15278,245,479,1
3737,15278,258,505,1
3739,3741,5,3,302
3739,14982,233,456,1
3740,5754,26,18,705
3740,12969,18,11,1
3740,14982,276,539,1
3741,14982,230,449,1
3742,3743,34,30,1
3742,14982,203,396,1
3743,14982,218,425,1
3744,13708,57,55,521
3744,14982,385,752,1
3745,13707,154,72,363
3748,3750,27,17,259
3748,15002,319,623,1
3749,15002,382,748,1
3750,5741,56,35,259
3750,15002,340,665,1
3751,14947,150,293,1
3752,14947,236,460,1
3753,14947,255,499,1
3755,15064,319,624,1
3756,3757,5,4,1
3757,3758,63,56,100
3757,15064,280,547,1
3759,15064,321,628,1
3760,15064,118,230,1
3762,3763,66,73,982
3762,15064,364,712,1
3765,15064,226,442,1
3768,15063,403,787,1
3770,15021,333,651,1
3771,15024,342,669,1
3772,3773,8,7,39
3772,3774,120,76,239
3772,3777,77,67,1
3772,15020,437,854,1
3773,3775,7,4,41
3773,15020,432,844,1
3774,15020,355,694,1
3775,15020,438,855,1
3778,15020,339,664,1
3779,15020,406,794,1
3780,15020,405,791,1
3781,15020,388,759,1
3783,15062,308,603,1
3784,15062,330,645,1
3785,3788,49,45,288
3786,12752,49,45,300
3786,5936,9,4,68
3786,14987,221,432,1
3787,3791,58,51,31
3788,12752,6,6,220
3789,4603,194,185,410
3789,14987,309,605,1
3790,14987,136,267,9
3791,14987,204,398,1
3794,6083,29,26,115
3796,15244,231,452,1
3797,15244,260,508,1
3798,15244,200,390,1
3799,15245,291,570,1
3800,13016,20,18,142
3800,15244,332,649,1
3802,3803,5,4,1
3802,15222,312,611,1
3804,15021,331,646,1
3805,15021,312,611,1
3806,15021,375,733,1
3807,15033,303,592,1
3808,15033,304,594,1
3809,15033,338,661,1
3810,15033,359,702,1
3812,10761,66,40,89
3814,15063,281,548,1
3816,14989,369,722,1
3817,4939,7,4,1
3820,15063,275,537,1
3821,15063,283,553,1
3822,15062,303,592,1
3823,15063,309,603,1
3825,15063,292,572,1
3826,3827,95,91,467
3826,15063,356,696,1
3829,15035,320,625,1
3830,15062,324,634,1
3832,15036,293,573,1
3836,15058,320,626,1
3837,15058,296,578,1
3838,15055,278,543,1
3839,14981,234,458,1
3840,15265,238,465,1
3841,15265,218,427,1
3843,15265,241,472,1
3844,3845,18,17,398
3844,15265,216,422,1
3846,15055,278,543,1
3847,15055,279,546,1
3849,9131,42,37,59
3851,15058,379,740,1
3852,15055,409,799,1
3853,15054,336,657,1
3854,15058,327,639,1
3857,3858,162,142,61
3857,3859,104,140,1764
3857,15018,283,552,1
3859,15018,387,756,1
3860,15018,50,97,18
3861,4311,12,12,358
3861,15222,312,611,1
3862,5926,40,40,638
3862,5927,36,31,1
3862,15222,313,612,1
3864,4715,80,71,97
3866,3867,17,15,106
3867,15249,272,532,1
3868,15249,359,702,1
3869,15249,355,694,1
3870,7707,29,18,115
3870,15249,373,729,1
3872,15048,292,570,1
3874,15048,286,559,1
3875,6894,9,8,1
3875,15048,284,555,1
3876,6892,9,8,1
3876,15048,285,557,1
3877,15268,371,725,1
3879,15268,97,189,1
3880,15268,181,354,1
3881,15268,283,552,1
3882,15289,137,267,1
3883,3884,39,37,346
3883,15289,268,524,1
3884,15289,307,600,1
3885,3886,68,62,210
3885,15268,320,626,1
3887,15289,398,778,1
3888,15289,393,768,1
3889,15289,395,772,1
3891,15289,75,147,1
3892,15289,10,19,1
3893,14956,297,580,1
3894,3895,68,60,26
3894,15134,309,603,1
3895,15134,319,624,1
3897,3898,35,30,1
3900,15134,320,625,1
3901,15134,313,611,1
3902,14964,348,681,1
3905,4211,8,7,1
3907,15255,257,503,1
3912,15255,290,568,1
3913,15255,293,573,1
3914,13789,86,75,1
3914,15180,206,402,1
3916,14980,69,135,1
3917,14980,159,312,1
3918,15160,226,442,1
3920,15159,235,460,1
3921,15158,236,461,1
3925,15239,297,581,1
3927,6659,4,3,5
3927,15196,242,474,1
3928,15196,255,498,1
3929,15196,136,266,1
3931,15215,29,57,5
3932,3933,6,6,358
3933,9132,81,76,364
3934,4020,3,3,1
3934,4019,37,35,369
3934,15215,239,467,1
3935,15215,249,487,1
3936,15196,247,483,1
3939,15231,155,303,1
3941,15246,361,705,1
3942,15246,377,737,1
3944,15223,251,491,1
3946,15188,253,495,1
3948,15223,181,354,1
3949,15223,214,418,1
3950,15089,359,701,1
3951,15089,417,815,1
3953,3954,10,9,356
3953,15263,331,647,1
3954,3960,31,27,1
3954,15263,334,652,1
3955,15264,345,674,1
3957,3958,17,15,176
3957,15263,320,625,1
3962,15230,314,614,1
3963,3965,32,30,360
3963,14323,18,17,360
3963,15230,294,574,1
3966,3967,44,40,245
3966,14955,524,1024,1
3967,14955,531,1038,1
3968,14955,551,1078,1
3970,14955,556,1087,1
3971,14954,479,936,1
3972,13546,6,6,537
3972,15264,326,638,1
3973,15264,322,629,1
3974,5290,6,5,256
3974,15264,317,620,1
3976,15231,402,785,1
3977,15231,353,690,1
3979,15248,257,503,1
3980,15248,216,421,1
3983,15065,341,666,1
3985,14965,144,282,2
3986,14965,205,400,1
3987,14965,141,276,1
3990,15247,522,1020,1
3991,15247,486,950,1
3994,14966,203,396,1
3996,14966,171,334,1
3997,14951,479,937,1
3998,15134,320,626,1
3999,15134,315,615,1
4000,15134,344,672,1
4003,15131,383,749,1
4004,14964,400,782,1
4005,14964,361,706,1
4007,14964,347,678,1
4008,14964,342,669,1
4010,14964,377,738,1
4011,14964,343,671,1
4013,14964,434,848,1
4014,14964,465,908,1
4015,4017,5,5,214
4015,7270,30,26,17
4017,14964,454,887,1
4020,15215,242,473,1
4022,15262,169,330,1
4024,15158,101,197,1
4025,15158,177,347,1
4026,15158,189,369,1
4027,15055,393,768,1
4029,15055,504,984,1
4032,10081,5,4,32
4032,15101,95,186,1
4034,4036,4,5,1183
4035,15101,308,602,1
4036,15101,315,615,1
4037,15262,283,554,1
4038,15101,174,339,1
4039,15101,123,240,1
4040,15099,310,605,1
4042,10081,28,25,129
4042,15101,123,240,1
4043,15101,143,279,1
4044,10079,19,17,41
4044,15101,162,317,1
4047,15196,424,828,1
4048,4050,16,14,1
4048,15196,351,687,1
4049,4051,21,18,1
4049,15196,359,702,1
4050,15196,368,718,1
4051,15196,338,661,1
4052,15139,332,649,1
4053,15139,295,577,1
4055,15126,250,488,1
4057,15126,296,578,1
4058,4064,3,2,1
4058,15126,292,571,1
4059,4063,1,1,190
4060,15126,293,572,1
4061,4063,7,3,9
4061,10604,29,26,40
4062,5577,5,4,1
4062,15126,300,586,1
4063,4065,6,3,34
4063,15126,298,582,1
4064,15126,290,566,1
4065,5534,5,4,1
4065,15126,301,588,1
4067,15163,224,438,1
4068,14295,4,2,682
4068,15163,226,442,1
4069,15099,357,697,1
4070,4081,7,6,290
4070,15099,350,685,1
4072,15185,226,443,1
4076,15099,336,656,1
4077,15099,298,582,1
4078,15099,333,650,1
4079,4083,13,8,260
4079,4080,6,7,925
4079,15099,342,669,1
4080,4081,38,24,170
4080,15099,336,658,1
4082,15099,308,602,1
4084,15099,356,695,1
4085,15099,344,672,1
4086,15099,362,708,1
4087,15099,381,744,1
4088,15027,437,855,1
4089,15099,350,685,1
4091,15096,349,683,1
4093,15096,384,750,1
4094,15096,390,762,1
4095,5734,7,4,1
4096,15096,313,612,1
4098,5735,7,4,1
4098,15096,356,696,1
4099,15096,352,688,1
4102,15096,342,669,1
4103,15096,319,623,1
4104,15125,313,612,1
4106,15125,306,598,1
4107,15125,199,390,1
4108,4110,8,5,629
4108,15125,316,618,1
4109,15125,257,503,1
4110,4113,7,5,582
4110,15125,323,632,1
4111,4113,7,5,1
4111,15125,318,622,1
4112,15095,275,538,1
4114,15095,276,540,1
4115,4116,638,423,437
4115,14990,745,1457,1
4116,14990,759,1484,1
4117,14990,726,1420,1
4118,15122,206,403,1
4121,15122,298,583,1
4123,4127,10,6,1
4123,15123,326,637,1
4125,15122,311,607,1
4126,4128,12,6,385
4126,15144,320,626,1
4127,15123,326,637,1
4128,4868,2,1,480
4128,15144,324,634,1
4129,4870,6,3,123
4129,15144,321,628,1
4130,4868,3,1,839
4130,4131,16,7,209
4130,4870,2,1,808
4131,4867,14,8,1
4131,15123,326,637,1
4132,15123,380,743,1
4133,15123,398,779,1
4136,5803,21,14,472
4136,4140,5,3,1
4136,14996,356,696,1
4137,5802,18,11,1
4137,4139,5,3,1
4137,14996,346,676,1
4138,4139,7,5,582
4138,4140,6,3,1
4139,14996,341,666,1
4143,15181,19,37,2
4144,15181,328,640,1
4145,15181,322,629,1
4146,6047,4,4,1
4146,6048,3,1,322
4148,4149,8,7,29
4151,14994,105,205,1
4153,14994,102,199,1
4154,4155,4,3,1
4154,14994,105,205,1
4155,4156,6,5,1
4156,14994,100,196,1
4157,14994,79,155,1
4161,14985,402,786,1
4163,15007,492,961,1
4164,14985,453,885,1
4165,4168,53,48,133
4167,4169,27,23,50
4167,14985,377,737,1
4168,4169,6,6,125
4169,14985,403,789,1
4171,15272,263,515,1
4172,6228,20,18,1
4172,15282,308,603,1
4173,10729,87,81,349
4175,15241,326,637,1
4177,14987,247,484,1
4178,4180,6,5,1
4178,14987,254,497,1
4179,14987,185,363,1
4180,14987,256,500,1
4181,4182,6,5,7
4181,14987,288,563,1
4182,4606,187,163,7
4183,7557,6,5,4
4183,14987,341,666,1
4184,5893,123,112,253
4184,14987,419,819,1
4185,14985,305,596,1
4187,15027,728,1423,1
4188,15027,736,1439,1
4190,4192,37,33,66
4190,15027,717,1402,1
4191,15027,723,1413,1
4192,15027,723,1414,1
4193,4194,5,2,1
4193,15027,720,1407,1
4194,15027,714,1396,1
4196,13446,598,396,1698
4196,15027,895,1749,1
4197,4198,6,5,1
4197,4199,35,31,1
4197,15027,713,1394,1
4199,15027,746,1459,1
4200,4253,30,26,1
4200,15027,664,1298,1
4202,15095,81,159,1
4204,15251,126,246,1
4207,15251,58,113,1
4208,15251,118,230,1
4209,15039,352,688,1
4210,15039,405,793,1
4211,4214,8,7,1
4211,15039,420,821,1
4212,4213,406,354,26
4212,14961,379,741,1
4213,15039,421,823,1
4216,15039,311,608,1
4219,15039,286,560,1
4220,13736,54,47,10
4220,15039,294,575,1
4221,15039,267,522,1
4222,4223,68,30,112
4222,6284,17,15,9
4222,15039,276,540,1
4223,15039,311,607,1
4224,6284,77,67,9
4225,15039,277,541,1
4227,4228,8,7,1
4228,4230,6,5,16
4228,15039,361,705,1
4229,15039,425,830,1
4230,13747,79,68,1
4230,15039,365,713,1
4231,6302,8,7,1
4231,15039,415,811,1
4233,15039,514,1004,1
4234,4235,94,81,1
4234,15039,588,1149,1
4235,15038,648,1266,1
4236,4237,8,5,69
4236,4238,312,271,1
4236,5941,72,44,68
4236,15038,431,843,1
4238,4463,9,8,1
4239,15038,476,930,1
4240,8794,57,35,122
4240,15308,303,592,1
4242,15209,303,593,1
4244,15217,272,532,1
4245,15217,228,445,1
4246,15209,272,531,1
4248,15302,666,1303,1
4249,15302,617,1206,1
4251,15240,185,362,1
4252,15240,217,424,1
4253,15027,634,1240,1
4254,15027,636,1243,1
4255,15027,576,1125,1
4256,4258,97,85,66
4256,15027,607,1186,1
4257,4260,7,6,1
4257,15027,570,1113,1
4258,4259,47,41,1
4258,15027,569,1112,1
4259,6654,154,134,1
4259,15027,523,1023,1
4260,4261,152,139,262
4261,4802,6,5,262
4261,15088,504,985,1
4262,4263,53,51,398
4262,13205,68,64,398
4262,15265,318,622,1
4264,15265,234,458,1
4265,15265,299,585,1
4266,14969,932,1822,1
4268,15086,356,695,1
4269,15086,235,459,1
4271,15090,971,1898,1
4272,15089,380,743,1
4275,15052,179,350,1
4276,15052,175,341,1
4277,15052,144,282,1
4279,15052,251,490,1
4281,7744,215,102,416
4281,6602,47,29,91
4281,4282,31,19,206
4281,15119,341,666,1
4283,4302,35,15,100
4283,5185,20,9,23
4283,15165,402,786,1
4284,13496,83,36,57
4285,12104,110,48,57
4285,15059,282,552,1
4286,15052,274,535,1
4287,15052,199,389,1
4288,12701,77,46,12
4289,14565,83,54,394
4289,15052,155,303,1
4290,15052,258,504,1
4293,10244,62,54,1
4293,15052,303,593,1
4295,15119,165,322,1
4296,5116,61,58,412
4296,15119,278,543,1
4300,15185,200,391,1
4302,14337,23,20,1
4302,15165,373,729,1
4303,4304,7,3,1
4303,15165,277,541,1
4304,4306,86,38,58
4305,5185,36,17,307
4305,15165,352,689,1
4307,4308,37,32,1
4307,15088,703,1375,1
4309,14021,57,34,2
4309,15088,747,1460,1
4310,4311,28,26,361
4310,15222,346,677,1
4311,4312,10,9,50
4311,5928,32,28,47
4312,4988,80,70,50
4312,15222,320,625,1
4313,15222,354,692,1
4314,15222,282,551,1
4315,4988,37,34,286
4315,15222,341,666,1
4316,15230,363,709,1
4317,15264,238,465,1
4318,15264,226,441,1
4319,15264,291,569,1
4320,5290,43,39,164
4320,15264,331,647,1
4321,15263,339,663,1
4322,15273,248,485,1
4323,15263,284,554,1
4325,15263,137,268,1
4326,15263,81,159,1
4327,15263,63,123,1
4329,15058,363,710,1
4330,15264,167,327,1
4331,12055,142,152,863
4331,15264,400,783,1
4332,12056,6,5,1
4333,13205,109,103,394
4333,15264,256,500,1
4336,7119,44,38,5
4336,15232,307,600,1
4337,8399,16,14,1
4339,8399,2,2,1
4339,15249,301,589,1
4341,4342,23,15,307
4341,15198,175,342,1
4342,15198,159,310,1
4343,15198,247,483,1
4346,15039,728,1424,1
4347,15039,733,1434,1
4349,4350,17,7,1
4349,15039,584,1141,1
4350,4352,10,4,1
4350,15039,570,1114,1
4351,13748,435,189,1
4351,15039,748,1462,1
4352,13748,212,98,269
4352,15039,561,1097,1
4353,4354,11,5,30
4353,15039,534,1043,1
4355,13737,173,76,29
4355,13750,476,207,1
4355,15039,352,687,1
4357,15186,99,193,1
4360,15186,134,262,1
4362,15201,158,308,1
4363,15201,101,198,1
4365,15164,53,103,1
4367,15314,931,1821,1
4368,4370,8,7,1
4369,15039,888,1735,1
4370,15314,932,1823,3
4372,15026,92,179,1
4374,15026,200,390,1
4375,15026,172,336,1
4376,5291,36,33,293
4377,15026,172,336,1
4378,15026,131,257,1
4379,15026,51,100,1
4381,15026,88,172,1
4383,15026,19,36,1
4385,15026,88,172,1
4386,15026,18,36,1
4387,15026,37,71,1
4388,15026,17,34,1
4390,15026,6,11,3
4391,4393,6,5,8
4391,15026,57,111,1
4392,15026,96,188,1
4393,4394,39,36,223
4394,15026,17,34,1
4396,4397,65,60,224
4396,15026,161,315,1
4397,15026,96,187,1
4399,15026,254,497,1
4400,4401,63,57,185
4401,15026,96,188,1
4403,15026,255,499,1
4404,15099,161,316,1
4405,4407,59,54,224
4406,4409,31,28,185
4407,4408,42,38,224
4407,15099,161,315,1
4408,15099,203,397,1
4410,15099,181,354,1
4412,15187,11,22,1
4413,15187,32,63,1
4414,4415,3,3,1
4414,4417,50,48,444
4415,4416,50,44,29
4415,15187,75,146,1
4416,15187,124,243,1
4417,15187,125,244,1
4419,4479,10,4,99
4419,15192,390,761,1
4421,15103,348,681,1
4422,4423,20,18,4
4422,15103,353,691,1
4424,4855,3,2,1
4424,15103,340,664,1
4425,4426,15,13,4
4425,15103,343,670,1
4426,15103,330,644,1
4429,15194,225,439,1
4430,15194,299,584,1
4431,4432,19,13,768
4431,15194,280,547,1
4432,4433,7,6,68
4434,15194,306,599,1
4435,15194,302,591,1
4437,15194,356,697,1
4438,15194,376,734,1
4440,15162,489,957,1
4441,15162,326,637,1
4442,4443,7,6,1
4442,15162,348,680,1
4444,4445,39,34,45
4444,15162,515,1006,1
4447,15162,315,615,1
4448,15026,266,520,1
4449,15026,276,540,1
4450,15036,297,580,1
4451,5291,45,41,293
4451,5294,82,73,101
4451,15026,266,520,1
4452,15036,299,584,1
4453,15036,263,514,1
4454,15036,229,448,1
4456,15036,144,281,1
4457,15036,150,294,1
4458,15062,249,486,1
4460,15036,224,437,1
4461,4462,6,5,1
4461,15036,261,510,1
4462,15036,264,516,1
4464,4467,9,8,1
4465,15038,551,1078,1
4466,4467,8,7,1
4467,15038,560,1095,1
4468,4470,7,6,1
4468,15038,408,798,1
4469,4471,8,7,1
4470,15038,403,787,1
4471,15038,403,787,1
4472,15192,385,752,1
4473,4479,52,46,1
4473,15192,393,769,1
4475,15192,405,791,1
4476,15192,428,836,1
4477,15192,252,493,1
4478,13768,552,240,1
4478,13790,112,49,12
4478,15103,498,974,1
4479,6084,257,114,99
4479,15192,399,780,1
4480,6084,549,238,3
4480,15192,198,387,1
4481,4482,23,20,45
4481,4483,55,53,449
4482,15103,412,806,1
4483,15193,350,685,1
4484,15192,427,835,1
4487,15108,167,327,1
4489,15164,141,276,1
4490,15164,176,344,1
4493,15264,428,836,1
4496,15221,205,400,1
4498,15221,219,429,1
4500,15165,174,340,1
4501,15185,164,320,1
4502,4503,80,73,229
4502,15185,205,401,1
4506,15178,153,298,1
4507,15178,123,240,1
4508,15178,172,336,1
4510,4511,29,26,45
4510,15178,227,443,1
4511,15178,250,488,1
4512,15296,322,629,1
4514,4518,4,3,66
4514,4516,145,126,1
4514,15038,236,462,1
4515,10529,81,49,60
4515,15038,259,506,1
4516,15038,375,732,1
4517,4518,141,123,1
4517,15038,371,725,1
4520,15166,222,434,1
4521,15166,124,243,1
4523,15157,279,545,1
4525,15294,181,353,1
4526,5784,7,4,1
4527,5789,14,9,225
4527,15045,314,614,1
4529,14994,295,576,1
4532,14729,51,44,1
4532,15088,287,561,1
4533,13104,43,38,70
4533,15110,300,586,1
4534,15110,244,477,1
4536,4537,43,42,539
4536,15100,155,304,1
4537,15100,129,252,1
4538,15100,188,368,1
4539,15100,206,403,1
4540,15100,185,362,1
4541,15100,151,296,1
4543,15100,330,645,1
4544,15100,416,813,1
4545,4547,37,33,120
4545,4546,43,37,10
4545,15100,326,637,1
4547,4549,51,46,193
4547,15100,340,665,1
4548,15100,291,569,1
4550,15028,308,602,1
4551,15028,418,818,1
4552,15028,323,632,1
4554,6396,163,149,269
4554,4578,190,174,254
4554,15111,599,1171,1
4556,15163,236,461,1
4557,13346,60,57,437
4557,15163,212,415,1
4558,15237,278,543,1
4560,15123,326,637,1
4561,4562,6,2,1
4561,15123,322,630,1
4562,4563,246,107,22
4562,15123,317,619,1
4563,15123,71,139,6
4564,4566,6,2,56
4564,15123,317,620,1
4566,8766,47,41,29
4566,15123,323,631,1
4567,4569,60,53,1
4569,15136,352,689,1
4570,4572,7,4,316
4570,15136,355,694,1
4571,15129,351,686,1
4572,4575,70,61,83
4572,15129,350,683,1
4573,15136,217,424,1
4574,9160,121,59,479
4574,15129,115,226,1
4575,15129,348,680,1
4576,15129,351,686,1
4577,15111,400,781,1
4578,15111,474,926,1
4579,15272,320,625,1
4580,15272,284,555,1
4581,15272,322,630,1
4582,13239,135,118,5
4582,14986,395,773,1
4583,4584,78,69,101
4584,14986,346,677,1
4586,14989,381,745,1
4587,14989,325,635,1
4589,14989,332,649,1
4590,14989,319,623,1
4591,4592,37,33,145
4591,14989,297,581,1
4593,14987,309,605,1
4596,14995,295,576,1
4597,14994,260,508,1
4600,15043,94,184,1
4601,15043,61,120,1
4602,15043,31,61,1
4603,14986,214,418,1
4604,5960,137,121,115
4604,14986,142,278,1
4605,5893,22,20,153
4605,14985,392,766,1
4606,14987,361,706,1
4607,14999,306,597,1
4608,14999,362,708,1
4609,5917,28,17,1
4609,15043,370,723,1
4610,11474,39,24,221
4613,15233,53,104,1
4614,15233,20,40,1
4618,15233,225,440,1
4619,15233,226,441,1
4620,15233,225,441,1
4622,15233,229,448,1
4623,15232,228,446,1
4624,4625,12,10,16
4624,15232,228,446,1
4628,8353,90,80,97
4628,15235,169,330,1
4629,4630,35,31,61
4629,15235,193,378,1
4632,15001,192,376,1
4633,15004,156,305,1
4635,15003,208,407,1
4636,15003,383,749,1
4637,15193,225,439,1
4638,15193,206,403,1
4640,6570,43,39,280
4641,4644,161,146,217
4642,15208,183,357,1
4645,9238,56,71,1557
4645,15208,284,554,1
4646,15208,411,803,1
4647,15207,386,755,1
4648,15207,364,712,1
4649,15207,286,560,1
4650,15167,371,725,1
4651,15200,236,461,1
4652,13689,11,12,931
4652,15200,290,567,1
4654,15160,367,718,1
4657,15229,317,620,1
4658,15161,349,682,1
4659,13714,85,86,674
4659,15161,310,606,1
4661,15196,400,783,1
4662,5705,6,4,1
4662,15196,402,786,1
4663,9622,80,67,1319
4663,15161,378,739,1
4664,5704,35,30,18
4664,7700,48,42,18
4667,9618,67,49,769
4667,15194,54,105,1
4668,15194,25,49,6
4669,14203,15,10,415
4669,15194,121,237,1
4670,15206,367,717,1
4671,15206,384,751,1
4673,15103,427,835,1
4674,15103,443,866,1
4675,4682,29,26,1
4675,15103,433,847,1
4676,4681,4,3,1
4676,4683,15,13,1
4677,15103,427,835,1
4678,15103,433,847,1
4679,15103,441,862,1
4680,15103,421,824,1
4681,15103,425,831,1
4682,4684,25,22,1
4682,15192,436,853,1
4683,15103,407,795,1
4684,5106,59,52,50
4684,15192,412,805,1
4686,4687,14,13,297
4686,15215,306,598,1
4687,15215,301,588,1
4689,4692,18,16,315
4689,15215,271,530,1
4692,4696,34,15,18
4692,15215,269,526,1
4695,4824,13,11,1
4695,15215,253,495,1
4696,15215,289,566,1
4700,4701,82,79,481
4700,15215,264,515,1
4702,15196,264,516,1
4703,15172,200,391,1
4704,15215,238,465,1
4707,15203,62,122,1
4708,13170,30,28,247
4708,15203,118,231,1
4710,15259,355,695,1
4711,15259,383,748,1
4713,15241,129,253,1
4714,15241,262,512,1
4716,15249,231,451,1
4717,15249,190,372,1
4718,15249,150,294,1
4720,15163,49,96,1
4721,15163,53,104,1
4722,10848,32,29,251
4722,8764,40,35,78
4722,15249,71,139,1
4725,15128,247,483,1
4726,15128,163,319,1
4728,4731,9,8,1
4728,15128,287,560,1
4729,4733,5,2,186
4729,4734,5,5,1
4729,15128,295,577,1
4730,4735,5,4,1
4730,4736,3,1,365
4730,12386,32,15,365
4731,15128,280,547,1
4732,4735,6,3,13
4732,4733,2,1,194
4732,15128,288,564,1
4733,15128,290,567,1
4734,15128,299,585,1
4736,15128,289,565,1
4737,9161,50,22,8
4737,9227,41,37,220
4739,15160,84,164,1
4741,15160,132,259,1
4744,15065,305,596,1
4745,15065,347,679,1
4747,5472,125,112,160
4747,15065,343,670,1
4748,15065,363,710,1
4749,14995,257,503,1
4751,4752,8,4,184
4751,4756,8,4,279
4751,14217,29,13,181
4752,4755,9,4,27
4752,14995,277,541,1
4753,14995,192,375,1
4754,4755,15,13,1
4754,14995,269,527,1
4755,14995,283,553,1
4756,14206,9,4,40
4757,15232,364,711,1
4758,15232,362,707,1
4761,14954,418,816,1
4762,14954,396,775,1
4763,4764,13,9,354
4763,4767,7,3,100
4763,14954,402,786,1
4764,14954,395,771,1
4765,4766,14,9,43
4765,8116,69,48,624
4765,14954,389,760,1
4766,4767,7,3,108
4766,4768,13,12,1
4766,13723,28,12,65
4766,14954,397,777,1
4767,4768,8,3,2
4767,14954,403,788,1
4768,14954,405,792,1
4770,15211,90,176,1
4771,5883,33,29,29
4772,14954,358,700,1
4773,15133,166,325,1
4774,15133,164,320,1
4776,15162,320,626,1
4777,15162,346,676,1
4779,15161,371,725,1
4780,4781,6,5,1
4781,15161,362,707,1
4782,15161,365,713,1
4783,15161,298,582,1
4784,15161,388,758,1
4785,15161,392,765,1
4787,15161,403,788,1
4788,15161,428,837,1
4789,4791,71,63,91
4789,15161,431,842,1
4790,15161,431,842,1
4792,4795,66,60,215
4792,15161,409,799,1
4794,4795,58,55,358
4795,15161,444,868,1
4796,5535,68,29,2
4797,15088,341,667,1
4800,15088,305,596,1
4801,15088,420,821,1
4802,15088,499,975,1
4803,4804,68,62,262
4805,15058,650,1270,1
4808,15058,415,810,1
4809,15058,413,807,1
4810,12836,50,44,66
4814,15206,234,458,1
4815,15297,304,594,1
4818,15110,272,532,1
4820,4822,3,1,332
4820,15215,262,511,1
4821,4827,12,5,62
4821,15215,261,510,1
4822,4827,4,2,810
4823,15215,257,502,1
4824,4825,5,5,1
4824,15215,254,497,1
4825,4826,3,2,788
4825,14220,26,14,788
4825,15215,255,499,1
4826,4827,4,2,804
4826,15215,256,501,1
4827,15215,258,505,1
4828,13541,29,13,117
4828,15215,260,509,1
4829,15042,226,442,1
4831,15099,39,77,1
4832,5244,24,21,120
4832,15099,23,45,2
4833,15099,50,97,1
4834,15099,77,151,1
4836,15096,156,306,1
4837,15096,112,220,1
4839,15184,178,348,1
4840,15184,157,307,1
4841,4843,7,4,1138
4841,4846,52,49,355
4841,15150,338,661,1
4842,15150,359,701,1
4843,15150,331,648,1
4844,4846,7,4,529
4844,4848,56,50,101
4844,15150,316,618,1
4845,15150,126,246,1
4846,15150,323,632,1
4848,15150,308,602,1
4849,15007,298,583,1
4850,15007,242,474,1
4852,15103,448,877,1
4853,15103,421,824,1
4854,4855,17,15,1
4854,4856,85,74,1
4854,15103,335,654,1
4856,12708,76,66,1
4856,15103,277,542,1
4858,10447,100,90,164
4858,15183,181,353,1
4859,15186,283,554,1
4861,15164,170,332,1
4862,15164,116,227,1
4863,15164,197,385,1
4864,15164,224,438,1
4865,4866,46,42,206
4865,15164,254,497,1
4866,15164,294,575,1
4867,13610,55,26,329
4867,15123,326,637,1
4868,15144,325,636,1
4869,13661,57,29,745
4870,15144,323,632,1
4873,4874,47,30,209
4874,15007,83,162,1
4875,15009,647,1265,1
4876,15009,638,1247,1
4878,15009,836,1635,1
4879,15009,927,1812,1
4880,4883,5,5,100
4880,4909,38,26,615
4880,15009,897,1753,1
4882,4909,43,38,51
4882,15009,881,1722,1
4883,6738,327,289,100
4883,15009,900,1760,1
4884,9416,80,56,651
4884,15009,715,1398,1
4885,6738,7,6,1
4885,14991,756,1479,1
4886,4891,7,6,53
4887,6157,119,103,1
4887,15009,702,1373,1
4888,4891,23,20,1
4888,15009,802,1567,1
4889,4890,19,16,1
4889,15009,795,1554,1
4890,15009,810,1583,1
4891,15009,793,1550,1
4892,15064,47,93,1
4893,15064,51,100,1
4894,6494,39,35,100
4895,15024,441,861,1
4897,15023,843,1647,1
4898,14946,912,1784,1
4899,15023,817,1597,1
4900,4903,114,99,1
4900,15023,792,1549,1
4902,15061,247,483,1
4904,7660,83,75,176
4904,15023,675,1320,1
4906,15023,696,1361,1
4907,15061,311,607,1
4908,15023,447,873,1
4909,15009,923,1804,1
4910,14991,540,1055,1
4911,14991,123,241,1
4912,14977,427,835,1
4913,9932,130,117,171
4913,14984,439,859,1
4915,15066,366,715,1
4916,15066,457,893,1
4918,15065,299,584,1
4919,15065,353,690,1
4920,15210,174,340,1
4922,6493,57,54,408
4922,15056,420,822,1
4923,15056,389,760,1
4925,15056,306,597,1
4926,15056,310,607,1
4927,6289,25,21,1
4927,15056,459,897,1
4928,15056,413,808,1
4929,6524,81,81,618
4929,15031,441,861,1
4930,6520,54,53,505
4930,15031,445,870,1
4931,6520,7,6,1
4931,15031,400,782,1
4934,15055,388,759,1
4936,5961,67,42,171
4936,14989,369,720,1
4938,14989,394,771,1
4941,6438,24,16,300
4941,6439,27,16,1
4941,14989,391,764,1
4943,14991,282,551,1
4944,15038,639,1249,1
4945,15110,255,499,1
4946,15119,8,16,2
4950,15119,87,169,1
4955,15201,278,544,1
4956,15266,378,739,1
4958,4960,6,3,1
4958,15118,334,653,1
4960,15118,337,659,1
4961,15118,311,608,1
4962,15192,101,198,1
4963,15103,209,408,1
4964,15103,185,362,1
4967,4969,19,17,7
4967,15157,90,175,1
4968,15157,166,325,1
4970,15166,251,490,1
4971,8645,134,119,132
4971,15166,197,385,1
4972,14954,382,748,1
4973,4975,5,2,199
4973,4976,10,8,1
4974,14954,367,718,1
4975,6085,2,1,206
4976,14954,372,727,1
4977,4978,6,3,587
